CourseID,CourseName,Credits,Department
C2339,كتابة تقارير,1,كلية التربية
C2340,عربي,1,كلية الصيدلة
C2341,مهارات تواصل,4,كلية الهندسة
C2342,انجليزي,1,كلية الزراعة
C2343,مهارات تواصل,4,كلية الصيدلة
C2344,عربي,1,كلية الصيدلة
C2345,رياضة,3,كلية الهندسة
C2346,رياضة,4,كلية الهندسة
C2347,عربي,1,كلية الزراعة
C2348,عربي,1,كلية الصيدلة
C2349,رياضة,1,كلية الزراعة
C2350,مهارات تواصل,2,كلية الصيدلة
C2351,رياضة,4,كلية الزراعة
C2352,فيزياء,4,كلية الصيدلة
C2353,فيزياء,2,كلية الزراعة
C2354,مهارات تواصل,3,كلية الصيدلة
C2355,فيزياء,2,كلية الصيدلة
C2356,كيمياء,4,كلية التربية
C2357,انجليزي,2,كلية الزراعة
C2358,كتابة تقارير,3,كلية الهندسة
C2359,عربي,2,كلية التربية
C2360,مهارات تواصل,3,كلية التربية
C2361,عربي,3,كلية الصيدلة
C2362,رياضة,3,كلية الصيدلة
C2363,فيزياء,3,كلية التربية
C2364,عربي,1,كلية التربية
C2365,مهارات تواصل,2,كلية التربية
C2366,رياضة,1,كلية الهندسة
C2367,رياضة,3,كلية الزراعة
C2368,عربي,2,كلية الصيدلة
C2369,فيزياء,4,كلية الزراعة
C2370,عربي,2,كلية الزراعة
C2371,رياضة,3,كلية الصيدلة
C2372,كتابة تقارير,2,كلية الصيدلة
C2373,انجليزي,2,كلية التربية
C2374,مهارات تواصل,2,كلية الهندسة
C2375,كتابة تقارير,4,كلية التربية
C2376,انجليزي,1,كلية الهندسة
C2377,انجليزي,3,كلية الصيدلة
C2378,كتابة تقارير,2,كلية الصيدلة
C2379,عربي,1,كلية الهندسة
C2380,انجليزي,4,كلية الصيدلة
C2381,فيزياء,4,كلية التربية
C2382,فيزياء,4,كلية الصيدلة
C2383,مهارات تواصل,3,كلية الهندسة
C2384,كتابة تقارير,3,كلية الصيدلة
C2385,انجليزي,1,كلية التربية
C2386,كيمياء,2,كلية الصيدلة
C2387,فيزياء,1,كلية التربية
C2388,مهارات تواصل,1,كلية الصيدلة
C2389,كتابة تقارير,1,كلية التربية
C2390,كتابة تقارير,3,كلية الزراعة
C2391,انجليزي,2,كلية الصيدلة
C2392,مهارات تواصل,2,كلية الزراعة
C2393,انجليزي,3,كلية الزراعة
C2394,عربي,1,كلية الصيدلة
C2395,مهارات تواصل,2,كلية التربية
C2396,كتابة تقارير,1,كلية الزراعة
C2397,كتابة تقارير,4,كلية الزراعة
C2398,مهارات تواصل,3,كلية التربية
C2399,فيزياء,2,كلية التربية
C2400,مهارات تواصل,1,كلية التربية
C2401,فيزياء,1,كلية التربية
C2402,فيزياء,4,كلية الهندسة
C2403,كتابة تقارير,4,كلية التربية
C2404,عربي,3,كلية التربية
C2405,فيزياء,2,كلية الزراعة
C2406,كيمياء,4,كلية الزراعة
C2407,كيمياء,3,كلية الصيدلة
C2408,كيمياء,4,كلية الهندسة
C2409,كيمياء,4,كلية الصيدلة
C2410,انجليزي,2,كلية الصيدلة
C2411,فيزياء,3,كلية الصيدلة
C2412,عربي,4,كلية الزراعة
C2413,مهارات تواصل,3,كلية الصيدلة
C2414,انجليزي,3,كلية الهندسة
C2415,كتابة تقارير,4,كلية الزراعة
C2416,مهارات تواصل,3,كلية الهندسة
C2417,عربي,4,كلية الصيدلة
C2418,انجليزي,3,كلية التربية
C2419,رياضة,3,كلية الزراعة
C2420,كيمياء,4,كلية التربية
C2421,انجليزي,4,كلية الهندسة
C2422,كيمياء,1,كلية الزراعة
C2423,كيمياء,2,كلية الزراعة
C2424,كتابة تقارير,2,كلية الزراعة
C2425,كيمياء,1,كلية الزراعة
C2426,كيمياء,1,كلية الهندسة
C2427,كتابة تقارير,4,كلية الزراعة
C2428,كيمياء,1,كلية الزراعة
C2429,كيمياء,2,كلية الزراعة
C2430,مهارات تواصل,2,كلية الصيدلة
C2431,فيزياء,3,كلية التربية
C2432,كتابة تقارير,4,كلية الزراعة
C2433,انجليزي,1,كلية الزراعة
C2434,مهارات تواصل,3,كلية التربية
C2435,عربي,1,كلية الزراعة
C2436,كيمياء,1,كلية الهندسة
C2437,كتابة تقارير,3,كلية الزراعة
C2438,كتابة تقارير,4,كلية الهندسة
C2439,رياضة,4,كلية الصيدلة
C2440,مهارات تواصل,2,كلية الصيدلة
C2441,انجليزي,2,كلية الزراعة
C2442,كيمياء,1,كلية الزراعة
C2443,كتابة تقارير,1,كلية الصيدلة
C2444,كتابة تقارير,1,كلية الزراعة
C2445,مهارات تواصل,4,كلية الزراعة
C2446,كتابة تقارير,3,كلية الصيدلة
C2447,عربي,3,كلية الصيدلة
C2448,عربي,4,كلية الصيدلة
C2449,كتابة تقارير,2,كلية الزراعة
C2450,رياضة,1,كلية الزراعة
C2451,رياضة,2,كلية الهندسة
C2452,فيزياء,4,كلية الهندسة
C2453,مهارات تواصل,2,كلية الزراعة
C2454,انجليزي,2,كلية الهندسة
C2455,كيمياء,3,كلية الصيدلة
C2456,مهارات تواصل,4,كلية الزراعة
C2457,عربي,2,كلية الزراعة
C2458,عربي,3,كلية التربية
C2459,كتابة تقارير,3,كلية التربية
C2460,انجليزي,3,كلية الزراعة
C2461,كيمياء,4,كلية الزراعة
C2462,مهارات تواصل,3,كلية الهندسة
C2463,مهارات تواصل,2,كلية الزراعة
C2464,انجليزي,1,كلية التربية
C2465,فيزياء,1,كلية الصيدلة
C2466,كيمياء,3,كلية الزراعة
C2467,عربي,4,كلية الزراعة
C2468,مهارات تواصل,3,كلية الهندسة
C2469,فيزياء,2,كلية الهندسة
C2470,فيزياء,2,كلية الصيدلة
C2471,انجليزي,1,كلية التربية
C2472,انجليزي,1,كلية الصيدلة
C2473,كتابة تقارير,2,كلية التربية
C2474,كتابة تقارير,4,كلية الصيدلة
C2475,فيزياء,3,كلية الصيدلة
C2476,عربي,2,كلية الزراعة
C2477,فيزياء,4,كلية الهندسة
C2478,مهارات تواصل,2,كلية الهندسة
C2479,كيمياء,1,كلية الزراعة
C2480,فيزياء,4,كلية الهندسة
C2481,انجليزي,4,كلية الصيدلة
C2482,عربي,4,كلية الهندسة
C2483,كتابة تقارير,2,كلية الصيدلة
C2484,مهارات تواصل,2,كلية التربية
C2485,انجليزي,1,كلية الزراعة
C2486,رياضة,3,كلية الزراعة
C2487,كتابة تقارير,1,كلية الزراعة
C2488,انجليزي,1,كلية الهندسة
C2489,انجليزي,2,كلية الصيدلة
C2490,فيزياء,3,كلية التربية
C2491,مهارات تواصل,2,كلية الهندسة
C2492,مهارات تواصل,4,كلية الصيدلة
C2493,انجليزي,2,كلية التربية
C2494,كتابة تقارير,4,كلية الهندسة
C2495,رياضة,4,كلية الصيدلة
C2496,كتابة تقارير,3,كلية الهندسة
C2497,عربي,1,كلية الزراعة
C2498,رياضة,2,كلية الزراعة
C2499,رياضة,1,كلية التربية
C2500,كتابة تقارير,3,كلية الهندسة
C2501,انجليزي,4,كلية الصيدلة
C2502,انجليزي,4,كلية الزراعة
C2503,فيزياء,3,كلية التربية
C2504,مهارات تواصل,1,كلية الزراعة
C2505,كتابة تقارير,3,كلية الزراعة
C2506,كيمياء,2,كلية الصيدلة
C2507,فيزياء,1,كلية التربية
C2508,رياضة,1,كلية الصيدلة
C2509,مهارات تواصل,2,كلية الزراعة
C2510,مهارات تواصل,1,كلية الهندسة
C2511,كيمياء,4,كلية الهندسة
C2512,كتابة تقارير,2,كلية الزراعة
C2513,كتابة تقارير,3,كلية الزراعة
C2514,كتابة تقارير,1,كلية الهندسة
C2515,انجليزي,1,كلية الزراعة
C2516,انجليزي,1,كلية الصيدلة
C2517,مهارات تواصل,1,كلية الهندسة
C2518,كتابة تقارير,3,كلية الزراعة
C2519,رياضة,3,كلية الصيدلة
C2520,مهارات تواصل,3,كلية الصيدلة
C2521,كتابة تقارير,3,كلية الهندسة
C2522,كتابة تقارير,3,كلية الصيدلة
C2523,رياضة,2,كلية التربية
C2524,كتابة تقارير,3,كلية الهندسة
C2525,انجليزي,3,كلية الصيدلة
C2526,فيزياء,1,كلية الصيدلة
C2527,كتابة تقارير,1,كلية الصيدلة
C2528,رياضة,3,كلية الصيدلة
C2529,انجليزي,3,كلية الصيدلة
C2530,عربي,3,كلية التربية
C2531,عربي,1,كلية الزراعة
C2532,انجليزي,4,كلية الصيدلة
C2533,انجليزي,3,كلية الهندسة
C2534,مهارات تواصل,1,كلية التربية
C2535,عربي,1,كلية الزراعة
C2536,انجليزي,4,كلية الصيدلة
C2537,فيزياء,3,كلية الهندسة
C2538,كيمياء,3,كلية الهندسة
C2539,كتابة تقارير,4,كلية التربية
C2540,عربي,2,كلية الصيدلة
C2541,فيزياء,4,كلية التربية
C2542,فيزياء,1,كلية الزراعة
C2543,رياضة,3,كلية الزراعة
C2544,فيزياء,3,كلية الزراعة
C2545,عربي,3,كلية الزراعة
C2546,مهارات تواصل,3,كلية الزراعة
C2547,عربي,2,كلية الهندسة
C2548,عربي,1,كلية الصيدلة
C2549,فيزياء,4,كلية التربية
C2550,كتابة تقارير,4,كلية الصيدلة
C2551,كيمياء,1,كلية الصيدلة
C2552,كتابة تقارير,2,كلية الصيدلة
C2553,كيمياء,3,كلية الصيدلة
C2554,مهارات تواصل,3,كلية الزراعة
C2555,كتابة تقارير,3,كلية الصيدلة
C2556,فيزياء,2,كلية التربية
C2557,كيمياء,1,كلية الصيدلة
C2558,عربي,4,كلية الزراعة
C2559,مهارات تواصل,2,كلية الهندسة
C2560,كتابة تقارير,3,كلية الصيدلة
C2561,مهارات تواصل,2,كلية الزراعة
C2562,كتابة تقارير,3,كلية التربية
C2563,عربي,2,كلية الصيدلة
C2564,كتابة تقارير,2,كلية الزراعة
C2565,كيمياء,4,كلية الهندسة
C2566,مهارات تواصل,4,كلية الصيدلة
C2567,كيمياء,4,كلية الزراعة
C2568,كيمياء,2,كلية التربية
C2569,كتابة تقارير,1,كلية الصيدلة
C2570,فيزياء,4,كلية التربية
C2571,انجليزي,4,كلية الهندسة
C2572,انجليزي,3,كلية الصيدلة
C2573,كتابة تقارير,1,كلية الزراعة
C2574,فيزياء,4,كلية الزراعة
C2575,كتابة تقارير,1,كلية الزراعة
C2576,كتابة تقارير,2,كلية التربية
C2577,رياضة,1,كلية الزراعة
C2578,مهارات تواصل,4,كلية الصيدلة
C2579,كيمياء,3,كلية الهندسة
C2580,عربي,1,كلية الهندسة
C2581,فيزياء,2,كلية التربية
C2582,فيزياء,3,كلية الزراعة
C2583,عربي,1,كلية الزراعة
C2584,رياضة,3,كلية الصيدلة
C2585,كيمياء,1,كلية الزراعة
C2586,عربي,4,كلية الصيدلة
C2587,كتابة تقارير,3,كلية الزراعة
C2588,كيمياء,3,كلية الهندسة
C2589,مهارات تواصل,2,كلية الصيدلة
C2590,انجليزي,4,كلية التربية
C2591,كيمياء,3,كلية الصيدلة
C2592,عربي,4,كلية الصيدلة
C2593,انجليزي,4,كلية الزراعة
C2594,عربي,3,كلية الهندسة
C2595,عربي,4,كلية الزراعة
C2596,فيزياء,2,كلية الزراعة
C2597,مهارات تواصل,4,كلية الزراعة
C2598,كيمياء,3,كلية الصيدلة
C2599,مهارات تواصل,1,كلية الهندسة
C2600,عربي,3,كلية الزراعة
C2601,انجليزي,4,كلية الزراعة
C2602,عربي,4,كلية الزراعة
C2603,انجليزي,3,كلية الصيدلة
C2604,عربي,4,كلية الهندسة
C2605,فيزياء,1,كلية التربية
C2606,فيزياء,3,كلية الصيدلة
C2607,انجليزي,2,كلية الزراعة
C2608,عربي,1,كلية الصيدلة
C2609,كيمياء,1,كلية الزراعة
C2610,رياضة,3,كلية الهندسة
C2611,انجليزي,1,كلية الزراعة
C2612,كتابة تقارير,1,كلية الهندسة
C2613,فيزياء,4,كلية الزراعة
C2614,انجليزي,3,كلية الزراعة
C2615,انجليزي,2,كلية الزراعة
C2616,فيزياء,2,كلية الصيدلة
C2617,كتابة تقارير,4,كلية الهندسة
C2618,رياضة,2,كلية الصيدلة
C2619,انجليزي,3,كلية الزراعة
C2620,مهارات تواصل,2,كلية التربية
C2621,انجليزي,3,كلية الزراعة
C2622,كيمياء,1,كلية الصيدلة
C2623,كتابة تقارير,1,كلية الزراعة
C2624,كتابة تقارير,2,كلية الصيدلة
C2625,انجليزي,4,كلية الزراعة
C2626,انجليزي,4,كلية التربية
C2627,كتابة تقارير,1,كلية الزراعة
C2628,فيزياء,3,كلية الهندسة
