StudentID,CourseID,Semester,Year,Grade
20257515,C0448,الفصل الثاني,2022,68
20253225,C6953,الفصل الثاني,2020,56
20250054,C9268,الفصل الثاني,2021,100
20251886,C9085,الفصل الثاني,2020,69
20259943,C9941,الفصل الثاني,2020,50
20256824,C5532,الفصل الأول,2021,68
20256502,C7524,الفصل الأول,2021,93
20250682,C6364,الفصل الأول,2021,79
20259035,C3511,الفصل الثاني,2022,53
20251379,C5500,الفصل الثاني,2021,95
20256051,C9142,الفصل الثاني,2020,93
20258199,C3954,الفصل الثاني,2023,81
20256848,C3142,الفصل الأول,2022,92
20250996,C8142,الفصل الثاني,2022,83
20254493,C7361,الفصل الأول,2021,57
20251290,C1869,الفصل الأول,2023,96
20251856,C7085,الفصل الثاني,2021,91
20255709,C5626,الفصل الثاني,2023,61
20259589,C4317,الفصل الثاني,2020,88
20251302,C6601,الفصل الثاني,2021,71
20258465,C1629,الفصل الأول,2020,53
20251556,C5696,الفصل الأول,2023,79
20250876,C9441,الفصل الأول,2022,65
20259501,C6720,الفصل الثاني,2020,93
20253801,C5731,الفصل الأول,2022,66
20259591,C5867,الفصل الثاني,2022,90
20252138,C5608,الفصل الثاني,2023,56
20257831,C2009,الفصل الأول,2023,52
20259022,C8414,الفصل الثاني,2023,95
20253050,C2196,الفصل الأول,2021,93
20252738,C1952,الفصل الثاني,2023,86
20253407,C0829,الفصل الأول,2021,85
20250961,C9233,الفصل الأول,2023,76
20258193,C9853,الفصل الثاني,2023,72
20255621,C6000,الفصل الأول,2022,53
20256032,C8770,الفصل الأول,2023,73
20255249,C1599,الفصل الأول,2020,77
20250545,C8700,الفصل الثاني,2021,77
20254174,C8176,الفصل الثاني,2020,58
20256900,C1348,الفصل الثاني,2020,54
20250294,C9506,الفصل الأول,2020,97
20251803,C8449,الفصل الأول,2023,72
20257699,C6956,الفصل الثاني,2023,60
20255704,C3203,الفصل الأول,2023,94
20257841,C7526,الفصل الأول,2020,54
20250705,C6666,الفصل الثاني,2021,57
20253559,C0616,الفصل الأول,2020,73
20254756,C0739,الفصل الأول,2020,61
20254632,C9400,الفصل الثاني,2021,98
20256376,C9003,الفصل الثاني,2020,88
20254003,C2128,الفصل الثاني,2022,85
20259913,C8407,الفصل الثاني,2020,61
20257442,C1641,الفصل الأول,2021,85
20255459,C9095,الفصل الأول,2023,56
20251976,C7003,الفصل الثاني,2023,94
20256019,C2981,الفصل الثاني,2022,71
20257079,C3267,الفصل الأول,2021,60
20253358,C6472,الفصل الثاني,2020,95
20256078,C9536,الفصل الأول,2023,56
20253618,C0268,الفصل الأول,2022,93
20253888,C5428,الفصل الأول,2023,50
20256922,C3092,الفصل الأول,2021,78
20256180,C0214,الفصل الثاني,2022,53
20255305,C9427,الفصل الثاني,2020,56
20252932,C4723,الفصل الثاني,2020,100
20257138,C2005,الفصل الثاني,2021,79
20253802,C2600,الفصل الأول,2020,55
20251410,C7756,الفصل الأول,2022,95
20255924,C0678,الفصل الثاني,2022,75
20250420,C1707,الفصل الثاني,2023,51
20252279,C6693,الفصل الأول,2022,82
20252421,C7583,الفصل الأول,2023,84
20255091,C7269,الفصل الأول,2022,93
20256852,C9060,الفصل الثاني,2022,100
20259358,C2604,الفصل الثاني,2022,93
20259068,C8603,الفصل الثاني,2020,91
20259963,C5653,الفصل الثاني,2022,88
20259154,C7808,الفصل الثاني,2022,50
20256647,C9464,الفصل الأول,2021,91
20254904,C9546,الفصل الأول,2022,51
20255453,C9215,الفصل الثاني,2020,91
20256865,C5714,الفصل الأول,2021,58
20256170,C9819,الفصل الثاني,2023,56
20253818,C2378,الفصل الثاني,2020,98
20255614,C3221,الفصل الأول,2023,87
20257692,C4537,الفصل الأول,2021,65
20253733,C3188,الفصل الثاني,2021,89
20259849,C6374,الفصل الثاني,2021,50
20256355,C0663,الفصل الأول,2022,70
20251306,C2367,الفصل الأول,2020,63
20251378,C8572,الفصل الأول,2021,81
20257166,C4109,الفصل الأول,2020,88
20250713,C3030,الفصل الأول,2023,55
20255033,C1206,الفصل الأول,2021,50
20256447,C6431,الفصل الأول,2021,82
20250203,C8516,الفصل الأول,2020,57
20256508,C4966,الفصل الأول,2021,97
20250453,C4366,الفصل الثاني,2022,71
20258433,C5769,الفصل الثاني,2023,99
20256850,C7411,الفصل الثاني,2022,63
20251910,C2121,الفصل الثاني,2020,70
20254144,C9873,الفصل الثاني,2020,58
20255323,C9805,الفصل الأول,2021,52
20255312,C2536,الفصل الأول,2020,62
20251965,C8265,الفصل الثاني,2021,63
20252333,C6878,الفصل الأول,2022,86
20253292,C5312,الفصل الأول,2022,84
20257563,C1311,الفصل الثاني,2022,68
20258503,C6780,الفصل الثاني,2020,70
20257329,C2970,الفصل الأول,2023,100
20255246,C9667,الفصل الثاني,2023,82
20255703,C9345,الفصل الثاني,2023,55
20254849,C9743,الفصل الأول,2022,60
20259207,C8061,الفصل الثاني,2020,52
20250838,C3680,الفصل الثاني,2023,55
20251389,C2671,الفصل الثاني,2022,91
20255758,C4654,الفصل الأول,2023,86
20257180,C5903,الفصل الثاني,2021,73
20252113,C3215,الفصل الأول,2023,54
20256289,C0865,الفصل الأول,2020,58
20250611,C3242,الفصل الأول,2021,85
20250178,C4846,الفصل الأول,2020,57
20255608,C1011,الفصل الأول,2022,74
20258049,C2415,الفصل الثاني,2023,50
20250574,C8099,الفصل الثاني,2023,92
20256572,C7126,الفصل الأول,2022,82
20255603,C3249,الفصل الثاني,2021,89
20253192,C1900,الفصل الثاني,2020,51
20251110,C1693,الفصل الثاني,2021,67
20255450,C8477,الفصل الأول,2022,69
20252224,C7873,الفصل الأول,2022,82
20258447,C0456,الفصل الثاني,2021,58
20257129,C7166,الفصل الثاني,2021,75
20259225,C6734,الفصل الأول,2023,81
20254051,C3376,الفصل الأول,2023,86
20259453,C6502,الفصل الثاني,2020,99
20252167,C7912,الفصل الأول,2023,57
20250180,C5775,الفصل الأول,2023,74
20259177,C9965,الفصل الثاني,2021,70
20254898,C5648,الفصل الثاني,2023,76
20252974,C1797,الفصل الثاني,2022,57
20256050,C8838,الفصل الأول,2023,90
20256624,C0842,الفصل الأول,2020,84
20251980,C8905,الفصل الأول,2022,98
20256823,C6128,الفصل الأول,2021,95
20259404,C9933,الفصل الأول,2023,66
20253451,C6712,الفصل الأول,2022,73
20258315,C2187,الفصل الأول,2022,61
20251523,C5140,الفصل الثاني,2020,84
20254657,C6850,الفصل الأول,2021,55
20250693,C1273,الفصل الأول,2020,89
20254467,C6206,الفصل الأول,2021,98
20255353,C6421,الفصل الثاني,2021,81
20251065,C5114,الفصل الأول,2022,91
20254586,C4880,الفصل الأول,2022,52
20255273,C0365,الفصل الثاني,2023,78
20252778,C4742,الفصل الأول,2022,79
20256938,C2580,الفصل الثاني,2021,57
20258150,C6672,الفصل الثاني,2020,96
20250493,C2308,الفصل الأول,2023,84
20256410,C0685,الفصل الأول,2020,55
20256908,C4313,الفصل الثاني,2021,54
20251058,C5913,الفصل الأول,2023,74
20251934,C3490,الفصل الأول,2021,73
20256710,C0950,الفصل الأول,2020,67
20253546,C1852,الفصل الثاني,2022,50
20258110,C5603,الفصل الأول,2023,93
20253565,C0965,الفصل الثاني,2021,55
20255485,C2512,الفصل الثاني,2023,84
20251721,C9956,الفصل الأول,2022,76
20257464,C6935,الفصل الثاني,2022,63
20259375,C6188,الفصل الثاني,2020,99
20259949,C6605,الفصل الثاني,2021,90
20255693,C8378,الفصل الثاني,2021,97
20252395,C0472,الفصل الأول,2022,90
20252315,C6525,الفصل الثاني,2020,61
20258810,C5831,الفصل الأول,2023,87
20256743,C7328,الفصل الثاني,2020,84
20257140,C7189,الفصل الثاني,2023,71
20254320,C0569,الفصل الأول,2023,59
20259949,C3694,الفصل الأول,2021,76
20255337,C1475,الفصل الثاني,2023,73
20255511,C8232,الفصل الأول,2020,56
20254619,C3330,الفصل الثاني,2021,68
20257482,C3879,الفصل الأول,2023,67
20255418,C9924,الفصل الأول,2020,53
20259007,C2989,الفصل الثاني,2020,72
20258873,C9698,الفصل الأول,2023,93
20251555,C7283,الفصل الأول,2020,73
20253583,C4355,الفصل الأول,2020,51
20252002,C9613,الفصل الأول,2021,96
20257022,C1596,الفصل الأول,2020,98
20251902,C6715,الفصل الأول,2021,59
20253803,C5188,الفصل الأول,2021,90
20258105,C9759,الفصل الأول,2023,95
20252706,C2944,الفصل الثاني,2020,76
20251602,C3436,الفصل الثاني,2023,51
20258507,C9744,الفصل الثاني,2023,99
20251923,C2397,الفصل الأول,2022,88
20251326,C7835,الفصل الأول,2020,75
20252980,C7008,الفصل الثاني,2022,91
20254318,C1193,الفصل الثاني,2021,62
20257776,C3031,الفصل الثاني,2021,94
20252801,C4442,الفصل الثاني,2022,91
20251612,C5043,الفصل الأول,2020,100
20255656,C4659,الفصل الثاني,2023,86
20259459,C5170,الفصل الأول,2020,97
20256876,C3896,الفصل الثاني,2021,93
20255406,C7011,الفصل الأول,2023,82
20250230,C7910,الفصل الأول,2023,82
20256782,C7078,الفصل الثاني,2023,77
20254465,C7712,الفصل الأول,2020,65
20257656,C0022,الفصل الثاني,2022,86
20252295,C2866,الفصل الأول,2022,97
20256295,C0487,الفصل الثاني,2023,79
20259341,C6443,الفصل الثاني,2022,70
20250679,C6449,الفصل الأول,2021,80
20254276,C8310,الفصل الأول,2022,66
20256865,C2201,الفصل الثاني,2021,78
20258265,C4296,الفصل الثاني,2021,86
20257795,C4784,الفصل الأول,2023,72
20256779,C1001,الفصل الثاني,2022,70
20259730,C2591,الفصل الثاني,2021,74
20253775,C4516,الفصل الثاني,2021,93
20259686,C1258,الفصل الأول,2023,72
20255097,C0583,الفصل الثاني,2021,89
20255216,C4845,الفصل الأول,2023,53
20253203,C1818,الفصل الثاني,2021,83
20258033,C5225,الفصل الثاني,2022,61
20256042,C6157,الفصل الثاني,2020,63
20250976,C1451,الفصل الأول,2020,66
20259894,C3454,الفصل الأول,2023,74
20257722,C0810,الفصل الثاني,2020,62
20257254,C1209,الفصل الثاني,2023,71
20254586,C5866,الفصل الثاني,2021,60
20257650,C4454,الفصل الثاني,2023,67
20251522,C4705,الفصل الأول,2022,84
20259211,C8383,الفصل الأول,2023,66
20253208,C8947,الفصل الأول,2021,84
20250076,C5287,الفصل الأول,2022,94
20254079,C3935,الفصل الثاني,2023,59
20256111,C3800,الفصل الأول,2022,89
20257822,C9059,الفصل الثاني,2020,96
20253131,C6875,الفصل الأول,2021,55
20252918,C3382,الفصل الأول,2022,80
20258634,C7752,الفصل الثاني,2022,64
20254600,C8922,الفصل الأول,2022,80
20253420,C8615,الفصل الثاني,2023,57
20256194,C0202,الفصل الأول,2020,69
20256800,C2709,الفصل الثاني,2020,89
20254721,C2688,الفصل الثاني,2020,54
20256200,C3904,الفصل الأول,2020,98
20255735,C9592,الفصل الثاني,2020,96
20258019,C5356,الفصل الثاني,2021,55
20251552,C7954,الفصل الثاني,2022,52
20256732,C1325,الفصل الثاني,2022,81
20256953,C8521,الفصل الأول,2023,86
20254299,C1442,الفصل الأول,2023,59
20259810,C6740,الفصل الأول,2022,78
20258943,C1082,الفصل الثاني,2020,58
20253161,C1341,الفصل الثاني,2022,80
20251665,C4348,الفصل الأول,2022,58
20254499,C6496,الفصل الثاني,2021,63
20251575,C9138,الفصل الثاني,2021,51
20254238,C1005,الفصل الثاني,2020,91
20253303,C7265,الفصل الأول,2022,84
20258025,C1694,الفصل الثاني,2020,96
20252405,C7419,الفصل الثاني,2022,70
20253562,C1851,الفصل الأول,2022,93
20256348,C4301,الفصل الثاني,2021,65
20251616,C8354,الفصل الأول,2020,99
20250176,C2565,الفصل الأول,2022,75
20259787,C0167,الفصل الأول,2021,100
20257833,C3302,الفصل الأول,2021,99
20259110,C9861,الفصل الثاني,2023,53
20253819,C0121,الفصل الأول,2021,79
20251122,C9037,الفصل الثاني,2021,98
20252619,C2291,الفصل الثاني,2020,50
20254454,C4833,الفصل الأول,2021,81
20257359,C8930,الفصل الأول,2021,81
20253100,C6911,الفصل الثاني,2020,88
20254124,C5140,الفصل الثاني,2023,89
20254646,C1593,الفصل الثاني,2023,77
20250917,C6782,الفصل الثاني,2020,67
20250708,C5303,الفصل الثاني,2023,94
20252558,C3456,الفصل الأول,2020,76
20258379,C1200,الفصل الأول,2023,91
20250421,C1989,الفصل الثاني,2021,56
20259168,C6328,الفصل الثاني,2021,83
20252101,C8828,الفصل الثاني,2023,58
20253595,C3793,الفصل الثاني,2023,53
20252496,C9955,الفصل الثاني,2023,78
20253918,C1302,الفصل الثاني,2020,68
20257215,C9977,الفصل الثاني,2021,51
20250201,C3652,الفصل الأول,2022,62
20250273,C4366,الفصل الأول,2022,92
20259207,C7559,الفصل الأول,2022,84
20255248,C6836,الفصل الثاني,2021,99
20253717,C2697,الفصل الثاني,2021,61
20259257,C4524,الفصل الثاني,2023,98
20255886,C2872,الفصل الثاني,2023,52
20252922,C0392,الفصل الثاني,2020,100
20258493,C2903,الفصل الأول,2021,91
20255664,C1657,الفصل الثاني,2021,74
20256437,C2915,الفصل الأول,2022,86
20259195,C0159,الفصل الأول,2023,74
20252876,C8412,الفصل الأول,2020,65
20252471,C2852,الفصل الثاني,2023,94
20250525,C6495,الفصل الأول,2022,51
20251607,C1126,الفصل الأول,2021,65
20252156,C7076,الفصل الثاني,2023,51
20258151,C1965,الفصل الأول,2023,82
20252995,C1914,الفصل الثاني,2022,89
20251889,C3938,الفصل الثاني,2023,93
20257457,C4040,الفصل الأول,2022,96
20250310,C4301,الفصل الثاني,2023,96
20255556,C0568,الفصل الأول,2022,77
20253912,C3494,الفصل الثاني,2023,82
20254697,C0656,الفصل الثاني,2023,66
20257525,C1451,الفصل الأول,2021,72
20257356,C8805,الفصل الثاني,2021,99
20256837,C6517,الفصل الثاني,2021,86
20256801,C2542,الفصل الثاني,2022,71
20250710,C8930,الفصل الثاني,2020,56
20256804,C0275,الفصل الأول,2020,91
20252349,C4037,الفصل الأول,2022,95
20257943,C9986,الفصل الثاني,2020,50
20254353,C9808,الفصل الثاني,2023,55
